Client,AP,Band,Date time,staName,alias,txBitrate,rxBitrate,ulthroughput,dlthroughput,channelFreq,txPower,txPer,txPfr,txPrr,signalStrength,time_axis,bssid,ssid,session
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:48,,,450,450,46744,7912,5805,22,0,0,0,-39,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:49,,,450,450,131304,144448,5805,22,0,0,0,-39,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:50,,,450,450,220840,227120,5805,22,0,0,0,-37,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:51,,,450,450,497296,1545952,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:52,,,450,450,199088,310128,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:53,,,450,450,226360,226824,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:54,,,450,450,135112,238072,5805,22,0,0,0,-37,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:55,,,450,450,53560,13120,5805,22,0,0,0,-39,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:56,,,450,450,36960,8384,5805,22,0,0,0,-37,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:57,,,450,450,40048,9320,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:58,,,450,450,23280,5528,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 20:59,,,450,450,38816,10016,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 21:00,,,450,450,28992,7920,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 21:01,,,450,450,42488,12080,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 21:02,,,450,450,35408,9232,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
e4:ce:8f:04:cb:ee,04:bf:6d:5e:11:7b,5,25-3-19 21:03,,,450,450,33384,8632,5805,22,0,0,0,-36,1.55356E+12,04:bf:6d:5e:11:79,Synchro_SON,1
