Client,AP,Band,Date time,staName,alias,txBitrate,rxBitrate,ulthroughput,dlthroughput,channelFreq,txPower,txPer,txPfr,txPrr,signalStrength,time_axis,bssid,ssid
40:4e:36:93:bc:1f,04:bf:6d:5e:11:7b,5,07-3-19 11:14,,,866,758,0,0,5785,22,0,0,0,-50,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
40:4e:36:93:bc:1f,04:bf:6d:5e:11:7b,5,07-3-19 11:15,,,866,866,0,0,5785,22,0,0,0,-48,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
40:4e:36:93:bc:1f,04:bf:6d:5e:11:7b,5,07-3-19 11:16,,,650,823,0,0,5785,22,0,0,0,-51,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
40:4e:36:93:bc:1f,04:bf:6d:5e:11:7b,5,07-3-19 11:17,,,715,758,0,0,5785,22,0,0,0,-49,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
40:4e:36:93:bc:1f,04:bf:6d:5e:11:7b,5,07-3-19 11:18,,,758,866,1171688,252144,5785,22,0,0,0,-51,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
40:4e:36:93:bc:1f,04:bf:6d:5e:11:7b,5,07-3-19 11:20,,,650,650,188184,38960,5785,22,0,0,0,-47,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
40:4e:36:93:bc:1f,04:bf:6d:5e:11:7b,5,07-3-19 11:21,,,650,823,188336,38168,5785,22,0,0,0,-47,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
40:4e:36:93:bc:1f,04:bf:6d:5e:11:7b,5,07-3-19 11:21,,,696,866,187856,39312,5785,22,0,0,0,-48,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
40:4e:36:93:bc:1f,04:bf:6d:5e:11:7b,5,07-3-19 11:23,,,715,866,194792,40280,5785,22,0,0,0,-51,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
40:4e:36:93:bc:1f,04:bf:6d:5e:11:7b,5,07-3-19 11:24,,,866,866,186800,39248,5785,22,0,0,0,-51,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
40:4e:36:93:bc:1f,04:bf:6d:5e:11:7b,5,07-3-19 11:25,,,866,866,187328,39608,5785,22,0,0,0,-51,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
40:4e:36:93:bc:1f,04:bf:6d:5e:11:7b,5,07-3-19 11:26,,,715,823,189264,39456,5785,22,0,0,0,-51,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
40:4e:36:93:bc:1f,04:bf:6d:5e:11:7b,5,07-3-19 11:27,,,823,436,47000,9536,5785,22,0,0,0,-49,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
40:4e:36:93:bc:1f,04:bf:6d:5e:11:7b,5,07-3-19 11:28,,,650,866,2632,192,5785,22,0,0,0,-49,1.55198E+12,04:bf:6d:5e:11:79,Synchro_SON
