Epoch(every hour),Managed AP - primary MAC,Band/Frequency,Zone,Pixel,# managed,# >-50 dBm,# >-62 dBm AND <=-50dBm,# >-80 dBm AND <=-62dBm,Average RSSI,Standard Deviation,Min RSSI,Max RSSI,# unmanaged,# >-50 dBm,# >-62 dBm AND <=-50dBm,# >-80 dBm AND <=-62dBm,Average RSSI,Standard Deviation,Min RSSI,Max RSSI
1551895200,b8:ec:a3:2f:bd:2b,2.4,Z_347_283_4,17361_14166_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:2b,2412,Z_347_283_4,17361_14166_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:2b,5,Z_347_283_4,17361_14166_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:2b,5240,Z_347_283_4,17361_14166_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:2f,2.4,Z_347_283_4,17371_14165_4,11,2,1,6,-68.15,11.86,-82.60,-46.22,10,0,1,7,-74.88,6.76,-85.00,-59.40
1551895200,b8:ec:a3:2f:bd:2f,2412,Z_347_283_4,17371_14165_4,0,0,0,0,0.00,0.00,0.00,0.00,1,0,0,1,-77.00,0.00,-77.00,-77.00
1551895200,b8:ec:a3:2f:bd:2f,5,Z_347_283_4,17371_14165_4,23,0,2,11,-76.26,10.16,-87.99,-51.99,43,1,0,15,-80.11,9.23,-88.00,-33.99
1551895200,b8:ec:a3:2f:bd:2f,5785,Z_347_283_4,17371_14165_4,2,0,0,0,-87.50,0.50,-87.99,-87.00,3,0,0,1,-82.33,4.11,-87.00,-76.99
1551895200,b8:ec:a3:2f:bd:33,2.4,Z_347_283_4,17359_14158_4,8,0,1,3,-75.97,9.43,-85.00,-55.00,9,0,1,3,-76.09,10.53,-87.00,-59.47
1551895200,b8:ec:a3:2f:bd:33,2437,Z_347_283_4,17359_14158_4,3,0,1,1,-71.67,11.81,-81.00,-55.00,3,0,0,0,-84.67,2.62,-87.00,-81.00
1551895200,b8:ec:a3:2f:bd:33,5,Z_347_283_4,17359_14158_4,7,0,2,1,-74.71,10.54,-86.00,-60.00,19,0,1,11,-76.05,6.66,-86.00,-59.00
1551895200,b8:ec:a3:2f:bd:33,5765,Z_347_283_4,17359_14158_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:37,2.4,Z_347_283_4,17380_14171_4,14,2,0,9,-67.57,24.52,-86.00,-8.00,52,0,3,31,-74.39,8.46,-89.00,-50.07
1551895200,b8:ec:a3:2f:bd:37,2437,Z_347_283_4,17380_14171_4,2,1,0,1,-43.00,35.00,-78.00,-8.00,12,0,0,8,-74.20,8.09,-87.00,-63.37
1551895200,b8:ec:a3:2f:bd:37,5,Z_347_283_4,17380_14171_4,21,2,0,7,-73.65,22.65,-89.00,-6.00,106,4,7,33,-78.37,10.15,-88.99,-48.00
1551895200,b8:ec:a3:2f:bd:37,5785,Z_347_283_4,17380_14171_4,3,0,0,3,-75.56,1.81,-78.00,-73.68,6,0,2,1,-73.18,13.73,-87.00,-51.00
1551895200,b8:ec:a3:2f:bd:3b,2.4,Z_347_283_4,17357_14157_4,10,1,0,3,-74.38,21.62,-88.00,-10.27,13,0,1,2,-79.81,8.08,-87.00,-53.64
1551895200,b8:ec:a3:2f:bd:3b,2437,Z_347_283_4,17357_14157_4,1,0,0,0,-81.49,0.00,-81.49,-81.49,2,0,0,1,-83.03,3.97,-87.00,-79.05
1551895200,b8:ec:a3:2f:bd:3b,5,Z_347_283_4,17357_14157_4,10,1,0,2,-77.41,21.32,-89.99,-14.83,39,0,2,18,-78.46,8.53,-88.00,-55.52
1551895200,b8:ec:a3:2f:bd:3b,5745,Z_347_283_4,17357_14157_4,2,0,0,0,-89.00,0.99,-89.99,-88.00,13,0,0,4,-82.86,5.33,-87.00,-75.00
1551895200,b8:ec:a3:2f:bd:eb,2.4,Z_347_283_4,17377_14176_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:eb,2437,Z_347_283_4,17377_14176_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:eb,5,Z_347_283_4,17377_14176_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:eb,5200,Z_347_283_4,17377_14176_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:ef,2.4,Z_347_283_4,17376_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:ef,2412,Z_347_283_4,17376_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:ef,5,Z_347_283_4,17376_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:ef,5785,Z_347_283_4,17376_14169_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:f3,2.4,Z_347_283_4,17374_14182_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:f3,2437,Z_347_283_4,17374_14182_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:f3,5,Z_347_283_4,17374_14182_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:f3,5805,Z_347_283_4,17374_14182_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:bd:fb,2.4,Z_347_283_4,17380_14171_4,14,2,0,9,-67.61,24.43,-86.00,-8.52,52,0,3,31,-74.39,8.46,-89.00,-50.07
1551895200,b8:ec:a3:2f:bd:fb,2437,Z_347_283_4,17380_14171_4,2,1,0,1,-43.26,34.74,-78.00,-8.52,12,0,0,8,-74.20,8.09,-87.00,-63.37
1551895200,b8:ec:a3:2f:bd:fb,5,Z_347_283_4,17380_14171_4,21,2,0,7,-73.79,22.22,-89.00,-9.01,106,4,7,33,-78.37,10.15,-88.99,-48.00
1551895200,b8:ec:a3:2f:bd:fb,5745,Z_347_283_4,17380_14171_4,4,0,0,2,-79.19,2.75,-82.96,-76.00,29,0,0,8,-81.83,5.72,-88.99,-68.00
1551895200,b8:ec:a3:2f:be:03,2.4,Z_347_283_4,17356_14164_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:be:03,2412,Z_347_283_4,17356_14164_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:be:03,5,Z_347_283_4,17356_14164_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,b8:ec:a3:2f:be:03,5765,Z_347_283_4,17356_14164_4,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551895200,04:bf:6d:5e:26:6f,2.4,Z_347_311_4,17355_15560_4,0,0,0,0,0.00,0.00,0.00,0.00,14,1,0,3,-78.94,11.47,-87.00,-46.00
1551895200,04:bf:6d:5e:26:6f,2462,Z_347_311_4,17355_15560_4,0,0,0,0,0.00,0.00,0.00,0.00,1,0,0,1,-67.23,0.00,-67.23,-67.23
1551895200,04:bf:6d:5e:26:6f,5,Z_347_311_4,17355_15560_4,0,0,0,0,0.00,0.00,0.00,0.00,36,1,1,7,-81.30,9.64,-89.00,-45.99
1551895200,04:bf:6d:5e:26:6f,5805,Z_347_311_4,17355_15560_4,0,0,0,0,0.00,0.00,0.00,0.00,2,0,0,0,-86.00,0.00,-86.00,-86.00
1551895200,04:bf:6d:5e:11:7b,2.4,Z_348_281_2,17413_14082_2,0,0,0,0,0.00,0.00,0.00,0.00,24,0,6,13,-69.54,9.10,-87.00,-50.86
1551895200,04:bf:6d:5e:11:7b,2462,Z_348_281_2,17413_14082_2,0,0,0,0,0.00,0.00,0.00,0.00,15,0,2,8,-71.66,8.84,-87.00,-60.00
1551895200,04:bf:6d:5e:11:7b,5,Z_348_281_2,17413_14082_2,0,0,0,0,0.00,0.00,0.00,0.00,36,1,4,15,-75.78,10.85,-87.00,-49.00
1551895200,04:bf:6d:5e:11:7b,5785,Z_348_281_2,17413_14082_2,0,0,0,0,0.00,0.00,0.00,0.00,3,0,0,0,-84.99,0.00,-84.99,-84.99
1551898800,04:bf:6d:5e:11:87,2.4,Z_263_311_0,13151_15560_0,0,0,0,0,0.00,0.00,0.00,0.00,33,0,0,20,-76.60,5.97,-88.00,-64.54
1551898800,04:bf:6d:5e:11:87,2437,Z_263_311_0,13151_15560_0,0,0,0,0,0.00,0.00,0.00,0.00,4,0,0,1,-80.13,4.72,-84.99,-72.32
1551898800,04:bf:6d:5e:11:87,5,Z_263_311_0,13151_15560_0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,1,10,-82.30,6.92,-88.99,-61.99
1551898800,04:bf:6d:5e:11:87,5805,Z_263_311_0,13151_15560_0,0,0,0,0,0.00,0.00,0.00,0.00,7,0,0,1,-84.00,2.27,-86.00,-79.00
1551898800,04:bf:6d:5e:11:77,2.4,Z_347_283_0,17369_14167_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,04:bf:6d:5e:11:77,2462,Z_347_283_0,17369_14167_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,04:bf:6d:5e:11:77,5,Z_347_283_0,17369_14167_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,04:bf:6d:5e:11:77,5220,Z_347_283_0,17369_14167_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,04:bf:6d:5e:11:7f,2.4,Z_347_283_0,17374_14183_0,4,0,0,4,-72.97,3.37,-76.00,-67.84,40,0,1,28,-75.34,6.38,-89.00,-59.25
1551898800,04:bf:6d:5e:11:7f,2437,Z_347_283_0,17374_14183_0,1,0,0,1,-76.00,0.00,-76.00,-76.00,6,0,0,5,-74.66,5.09,-81.00,-66.99
1551898800,04:bf:6d:5e:11:7f,5,Z_347_283_0,17374_14183_0,8,0,0,4,-77.12,7.85,-85.00,-64.00,71,0,6,31,-78.70,7.94,-88.99,-55.99
1551898800,04:bf:6d:5e:11:7f,5785,Z_347_283_0,17374_14183_0,1,0,0,0,-81.99,0.00,-81.99,-81.99,3,0,0,2,-73.00,8.04,-81.00,-62.00
1551898800,04:bf:6d:5e:11:83,2.4,Z_347_283_0,17379_14170_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,04:bf:6d:5e:11:83,2437,Z_347_283_0,17379_14170_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,04:bf:6d:5e:11:83,5,Z_347_283_0,17379_14170_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,04:bf:6d:5e:11:83,5765,Z_347_283_0,17379_14170_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:17,2.4,Z_347_283_0,17371_14173_0,4,0,0,4,-70.16,6.03,-78.56,-62.00,14,0,2,9,-72.77,7.79,-84.00,-54.98
1551898800,b8:ec:a3:2f:bd:17,2462,Z_347_283_0,17371_14173_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:17,5,Z_347_283_0,17371_14173_0,7,0,1,4,-75.28,8.01,-87.00,-61.00,33,0,1,14,-79.02,7.42,-87.99,-61.99
1551898800,b8:ec:a3:2f:bd:17,5240,Z_347_283_0,17371_14173_0,0,0,0,0,0.00,0.00,0.00,0.00,1,0,0,0,-80.99,0.00,-80.99,-80.99
1551898800,b8:ec:a3:2f:bd:3f,2.4,Z_347_283_0,17379_14174_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:3f,2462,Z_347_283_0,17379_14174_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:3f,5,Z_347_283_0,17379_14174_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:3f,5765,Z_347_283_0,17379_14174_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:43,2.4,Z_347_283_0,17380_14171_0,7,0,2,5,-68.09,10.35,-79.09,-52.82,20,0,0,3,-82.74,4.38,-91.82,-73.99
1551898800,b8:ec:a3:2f:bd:43,2437,Z_347_283_0,17380_14171_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:43,5,Z_347_283_0,17380_14171_0,15,0,3,4,-74.40,10.94,-84.00,-52.99,63,0,0,15,-82.78,4.45,-88.99,-70.99
1551898800,b8:ec:a3:2f:bd:43,5785,Z_347_283_0,17380_14171_0,1,0,0,0,-80.00,0.00,-80.00,-80.00,7,0,0,1,-85.28,3.37,-88.99,-79.00
1551898800,b8:ec:a3:2f:bd:47,2.4,Z_347_283_0,17364_14162_0,13,0,1,7,-75.40,7.53,-86.00,-60.54,38,0,1,16,-79.31,7.28,-91.00,-54.00
1551898800,b8:ec:a3:2f:bd:47,2412,Z_347_283_0,17364_14162_0,1,0,0,1,-72.00,0.00,-72.00,-72.00,20,0,1,11,-77.80,7.95,-89.00,-54.00
1551898800,b8:ec:a3:2f:bd:47,5,Z_347_283_0,17364_14162_0,14,0,1,4,-80.14,6.96,-87.00,-61.00,36,0,0,15,-79.53,8.12,-89.00,-64.00
1551898800,b8:ec:a3:2f:bd:47,5765,Z_347_283_0,17364_14162_0,5,0,0,1,-81.40,3.01,-85.00,-76.00,1,0,0,0,-85.00,0.00,-85.00,-85.00
1551898800,b8:ec:a3:2f:bd:63,2.4,Z_347_283_0,17355_14157_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:63,2412,Z_347_283_0,17355_14157_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:63,5,Z_347_283_0,17355_14157_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:63,5745,Z_347_283_0,17355_14157_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:f7,2.4,Z_347_283_0,17375_14168_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:f7,2437,Z_347_283_0,17375_14168_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:f7,5,Z_347_283_0,17375_14168_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:f7,5240,Z_347_283_0,17375_14168_0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:ff,2.4,Z_347_283_0,17355_14163_0,8,0,0,4,-80.02,6.57,-89.00,-70.62,23,1,2,11,-75.84,9.58,-87.99,-48.89
1551898800,b8:ec:a3:2f:bd:ff,2412,Z_347_283_0,17355_14163_0,3,0,0,1,-84.33,4.64,-89.00,-78.00,13,0,0,6,-80.15,4.91,-87.99,-72.00
1551898800,b8:ec:a3:2f:bd:ff,5,Z_347_283_0,17355_14163_0,5,0,0,2,-81.79,4.17,-85.99,-74.99,29,0,5,10,-76.65,9.59,-87.00,-51.99
1551898800,b8:ec:a3:2f:bd:ff,5785,Z_347_283_0,17355_14163_0,1,0,0,0,-84.00,0.00,-84.00,-84.00,2,0,0,0,-82.00,0.99,-82.99,-81.00
1551898800,b8:ec:a3:2f:bd:4b,2.4,Z_347_283_1,17377_14177_1,6,0,2,4,-67.13,10.25,-75.00,-51.39,30,0,1,17,-78.17,6.02,-89.00,-57.99
1551898800,b8:ec:a3:2f:bd:4b,2412,Z_347_283_1,17377_14177_1,2,0,1,1,-64.49,10.50,-74.99,-53.99,12,0,1,8,-76.08,5.97,-82.00,-57.99
1551898800,b8:ec:a3:2f:bd:4b,5,Z_347_283_1,17377_14177_1,9,1,2,1,-71.54,14.65,-85.92,-41.99,50,0,1,13,-82.47,5.98,-88.92,-58.72
1551898800,b8:ec:a3:2f:bd:4b,5745,Z_347_283_1,17377_14177_1,2,0,0,0,-80.49,0.47,-80.96,-80.02,22,0,0,2,-85.55,2.75,-88.92,-78.80
1551898800,b8:ec:a3:2f:bd:4f,2.4,Z_347_283_1,17378_14174_1,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:4f,2412,Z_347_283_1,17378_14174_1,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:4f,5,Z_347_283_1,17378_14174_1,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:4f,5200,Z_347_283_1,17378_14174_1,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:53,2.4,Z_347_283_1,17381_14170_1,17,0,3,11,-71.72,8.47,-85.00,-53.35,44,0,1,20,-79.41,5.43,-89.00,-60.00
1551898800,b8:ec:a3:2f:bd:53,2462,Z_347_283_1,17381_14170_1,3,0,0,3,-72.69,4.81,-77.08,-66.00,23,0,1,14,-77.56,6.14,-86.00,-60.00
1551898800,b8:ec:a3:2f:bd:53,5,Z_347_283_1,17381_14170_1,18,0,4,5,-76.88,10.75,-88.00,-55.99,40,0,1,13,-80.35,7.56,-87.99,-61.00
1551898800,b8:ec:a3:2f:bd:53,5805,Z_347_283_1,17381_14170_1,2,0,0,1,-81.99,2.00,-83.99,-79.99,2,0,0,1,-83.00,4.00,-87.00,-78.99
1551898800,b8:ec:a3:2f:bd:57,2.4,Z_347_283_1,17363_14161_1,12,0,3,5,-73.10,10.94,-87.00,-50.51,26,1,0,20,-75.34,9.46,-90.00,-38.75
1551898800,b8:ec:a3:2f:bd:57,2437,Z_347_283_1,17363_14161_1,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:57,5,Z_347_283_1,17363_14161_1,17,0,1,5,-77.70,9.60,-86.00,-50.00,43,0,0,11,-81.16,5.86,-88.99,-66.99
1551898800,b8:ec:a3:2f:bd:57,5745,Z_347_283_1,17363_14161_1,3,0,0,1,-81.66,4.19,-86.00,-75.99,11,0,0,2,-80.91,2.75,-86.00,-76.00
1551898800,b8:ec:a3:2f:bd:5b,2.4,Z_347_283_1,17380_14171_1,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:5b,2462,Z_347_283_1,17380_14171_1,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:5b,5,Z_347_283_1,17380_14171_1,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:5b,5765,Z_347_283_1,17380_14171_1,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:5f,2.4,Z_347_283_1,17359_14158_1,9,1,2,3,-68.05,13.35,-85.00,-47.63,19,0,1,5,-81.25,6.68,-87.99,-59.82
1551898800,b8:ec:a3:2f:bd:5f,2412,Z_347_283_1,17359_14158_1,3,0,1,1,-70.00,9.90,-81.00,-57.00,12,0,0,3,-83.73,3.29,-87.99,-78.00
1551898800,b8:ec:a3:2f:bd:5f,5,Z_347_283_1,17359_14158_1,9,2,2,2,-68.78,15.89,-87.00,-44.00,22,0,0,12,-80.36,3.67,-88.00,-76.00
1551898800,b8:ec:a3:2f:bd:5f,5805,Z_347_283_1,17359_14158_1,0,0,0,0,0.00,0.00,0.00,0.00,1,0,0,0,-85.00,0.00,-85.00,-85.00
1551898800,04:bf:6d:5e:11:8b,2.4,Z_347_283_2,17374_14184_2,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,04:bf:6d:5e:11:8b,2437,Z_347_283_2,17374_14184_2,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,04:bf:6d:5e:11:8b,5,Z_347_283_2,17374_14184_2,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,04:bf:6d:5e:11:8b,5765,Z_347_283_2,17374_14184_2,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,04:bf:6d:5e:11:8f,2.4,Z_347_283_2,17367_14171_2,5,0,2,3,-66.00,9.65,-77.00,-54.62,21,0,0,9,-81.03,6.24,-95.00,-68.00
1551898800,04:bf:6d:5e:11:8f,2437,Z_347_283_2,17367_14171_2,2,0,1,1,-65.81,11.19,-77.00,-54.62,7,0,0,3,-82.44,6.51,-94.99,-76.00
1551898800,04:bf:6d:5e:11:8f,5,Z_347_283_2,17367_14171_2,13,1,0,7,-75.38,10.94,-86.99,-48.00,40,0,5,10,-79.25,9.95,-89.00,-53.00
1551898800,04:bf:6d:5e:11:8f,5745,Z_347_283_2,17367_14171_2,4,0,0,2,-77.74,8.29,-86.99,-68.99,8,0,0,1,-82.87,3.02,-87.99,-78.00
1551898800,04:bf:6d:5e:11:93,2.4,Z_347_283_2,17361_14167_2,8,1,0,4,-74.21,12.33,-88.00,-45.24,28,0,1,22,-74.79,7.14,-89.00,-54.00
1551898800,04:bf:6d:5e:11:93,2412,Z_347_283_2,17361_14167_2,5,0,0,4,-75.69,4.82,-81.00,-66.98,16,0,1,13,-73.76,7.25,-87.00,-54.00
1551898800,04:bf:6d:5e:11:93,5,Z_347_283_2,17361_14167_2,16,0,2,5,-78.06,9.16,-88.00,-56.99,43,0,0,16,-79.79,5.98,-87.00,-67.99
1551898800,04:bf:6d:5e:11:93,5785,Z_347_283_2,17361_14167_2,3,0,0,1,-81.99,8.49,-88.00,-69.99,4,0,0,3,-77.99,3.00,-80.99,-73.00
1551898800,04:bf:6d:5e:11:97,2.4,Z_347_283_2,17367_14163_2,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,04:bf:6d:5e:11:97,2437,Z_347_283_2,17367_14163_2,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,04:bf:6d:5e:11:97,5,Z_347_283_2,17367_14163_2,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,04:bf:6d:5e:11:97,5200,Z_347_283_2,17367_14163_2,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:1b,2.4,Z_347_283_2,17379_14174_2,11,0,2,8,-69.23,6.96,-85.00,-61.00,34,0,1,22,-76.67,8.32,-95.00,-60.00
1551898800,b8:ec:a3:2f:bd:1b,2412,Z_347_283_2,17379_14174_2,3,0,2,1,-61.67,0.94,-63.00,-61.00,11,0,0,6,-78.15,7.64,-94.99,-65.00
1551898800,b8:ec:a3:2f:bd:1b,5,Z_347_283_2,17379_14174_2,20,0,1,12,-76.00,7.74,-86.00,-54.00,59,0,0,15,-82.40,5.03,-89.00,-67.99
1551898800,b8:ec:a3:2f:bd:1b,5805,Z_347_283_2,17379_14174_2,1,0,0,0,-80.00,0.00,-80.00,-80.00,3,0,0,1,-84.00,4.97,-88.00,-77.00
1551898800,b8:ec:a3:2f:bd:1f,2.4,Z_347_283_2,17379_14169_2,17,0,1,10,-75.23,7.98,-91.00,-56.91,13,0,1,7,-77.02,10.55,-94.00,-55.41
1551898800,b8:ec:a3:2f:bd:1f,2437,Z_347_283_2,17379_14169_2,3,0,0,1,-82.33,6.60,-91.00,-75.00,3,0,0,2,-76.67,10.96,-92.00,-67.00
1551898800,b8:ec:a3:2f:bd:1f,5,Z_347_283_2,17379_14169_2,33,1,1,14,-78.12,11.30,-88.99,-29.99,28,0,0,17,-78.78,6.59,-87.99,-66.00
1551898800,b8:ec:a3:2f:bd:1f,5765,Z_347_283_2,17379_14169_2,9,0,0,2,-84.66,3.71,-88.99,-78.00,3,0,0,1,-79.33,9.46,-86.99,-66.00
1551898800,b8:ec:a3:2f:bd:67,2.4,Z_347_283_2,17371_14172_2,11,1,1,8,-68.74,10.24,-83.00,-46.00,17,0,1,6,-78.37,8.68,-88.00,-52.12
1551898800,b8:ec:a3:2f:bd:67,2412,Z_347_283_2,17371_14172_2,3,0,0,3,-72.15,5.54,-79.00,-65.44,5,0,0,2,-77.40,6.86,-83.00,-65.00
1551898800,b8:ec:a3:2f:bd:67,5,Z_347_283_2,17371_14172_2,9,0,2,5,-71.22,10.80,-83.99,-50.00,30,0,0,20,-77.90,6.84,-88.00,-66.99
1551898800,b8:ec:a3:2f:bd:67,5785,Z_347_283_2,17371_14172_2,1,0,0,1,-72.99,0.00,-72.99,-72.99,3,0,0,1,-81.99,8.49,-88.00,-69.99
1551898800,b8:ec:a3:2f:bd:6b,2.4,Z_347_283_2,17380_14170_2,15,0,4,9,-71.70,9.98,-86.00,-52.25,10,1,0,5,-76.52,13.04,-87.00,-39.85
1551898800,b8:ec:a3:2f:bd:6b,2412,Z_347_283_2,17380_14170_2,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
1551898800,b8:ec:a3:2f:bd:6b,5,Z_347_283_2,17380_14170_2,26,0,5,3,-79.15,10.84,-88.00,-54.99,33,1,0,9,-81.91,7.49,-87.99,-45.00
1551898800,b8:ec:a3:2f:bd:6b,5745,Z_347_283_2,17380_14170_2,7,0,1,1,-80.00,10.34,-88.00,-55.99,14,0,0,1,-84.85,2.75,-87.99,-79.99
